,year,total_works,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38
29,1994.0,11,0.045384319715622574,0.0013757185775188727,0.034295300964387126,0.10767878077215552,0.03542919895603328,0.01760495058662248,0.024172830781736664,0.013853906046489494,0.07572594504109559,0.01857590887122164,0.05254966951112692,0.013325431195434483,0.005374913926605927,0.016959037614315154,0.027231034534030783,0.0027596544467454365,0.013774663253951146,0.004493305992527264,0.04931719563208908,0.010373293849878173,0.004885521939986746,0.0614333743952049,0.00868426239651199,0.013037050627832164,0.03793593389687521,0.023544208526631936,0.024316618160515054,0.040619212776779975,0.012222666827371671,0.01253406969472868,0.011521836686876398,0.0463706868144964,0.01648121448175118,0.01281393854864037,0.02150816135627021,0.0084580624677026,0.015238897667701302,0.05813922246453407
30,1995.0,14,0.07523594720373242,0.002426763027665557,0.036175843820386556,0.12497429031031894,0.03344310739394245,0.01891085285265442,0.025250139547387845,0.02231258279486757,0.07690099200700233,0.03131495647706494,0.04457840996956829,0.01056394588499276,0.023255316614641083,0.007324039695865643,0.026124263274700556,0.008430678286530628,0.01833898149306362,0.022473021640613815,0.03175608044734673,0.008839139948542758,0.007886730681828985,0.05318723652178654,0.00890536716720822,0.014801297404969535,0.02491088993173196,0.015555871425046072,0.02513533311136155,0.019171797436975457,0.00915262594049498,0.007652951825456007,0.010625662760165844,0.03218445486827801,0.011062242416800927,0.017854947893130437,0.022501387596193828,0.010753454208298664,0.014504433845113454,0.04552396227426884
31,1996.0,12,0.05722467112869545,0.0011665892814042833,0.0388233485195476,0.12683439744590902,0.036485497686694214,0.013148033402435609,0.02191322992169835,0.015659654524593575,0.06499201468715426,0.025756195931677526,0.054876587819971255,0.016280320854246317,0.011766552168518333,0.012369701569015215,0.030423657412030725,0.0036821802452782996,0.026020565384528224,0.007515140883766366,0.04027701283633732,0.01713643858723245,0.002181600796626175,0.04382751599949483,0.021349645766573878,0.012446912876937917,0.05394329723048877,0.018103037194257744,0.027819635972017347,0.020667871137599235,0.032643490899536144,0.008260135870151125,0.0058043654027989675,0.030371598239322877,0.012066355737550634,0.014662062736117532,0.011351567436623501,0.011824439851141183,0.013306481490925698,0.03701819507110043
32,1997.0,10,0.07461949104987417,0.0032892307441904295,0.047087485402763384,0.15437254345523443,0.03834644889737002,0.014247840370656082,0.018118056615388407,0.010518543746088248,0.05490654524758063,0.011871249462080711,0.06368669007893267,0.0143137141770255,0.01035337904905924,0.0047035596683588496,0.020013767587802673,0.00533908059198795,0.034141383256093887,0.01131279709938365,0.024488071724034107,0.01510473326236415,0.00798687312112165,0.04469578300775156,0.024716489664807308,0.01686426360477694,0.05552209299162264,0.0058980030624299,0.027339101942269867,0.040466648836785094,0.029028230417693236,0.013752642153386294,0.00216749897142214,0.01269328918942495,0.006948406658520351,0.01185087142478854,0.013346182705027488,0.008217756325217821,0.012924950114818482,0.03474630432186491
33,1998.0,7,0.06436020068613693,0.003056566626297514,0.035427502571874485,0.11849502866747631,0.03559935446143157,0.016581965069435774,0.022781150961838043,0.014733251753621243,0.08053751921697272,0.021054372181781657,0.045543554111210284,0.011088969756269483,0.015272399899874303,0.011056216099829288,0.03131153579833244,0.004186209595478771,0.011858948162864315,0.007984448156340586,0.04115289696368278,0.013550769678750945,0.002304816997098271,0.05266755526196227,0.012671350314252214,0.014165099083646729,0.039839381699293255,0.023787464165610058,0.03169007213581613,0.0296375453857832,0.01543511792432196,0.01008461193662413,0.0074580232424459715,0.03851817249550144,0.014131088456225113,0.009498671229602785,0.016257455864647614,0.010448689707365328,0.01045075280289,0.055321270877412364
34,1999.0,14,0.0698648986991223,0.0031059245410778287,0.04220240300211919,0.16545179572274019,0.037338899835036514,0.020032910053871866,0.019305804132313635,0.010676672180016843,0.05306972710576002,0.01640670088070702,0.06448591819169833,0.023122454813732287,0.012340883611922643,0.007079555915080944,0.026291465266954556,0.004428206923281829,0.035034047173791764,0.012125950807093843,0.033550069290518764,0.015076323890085244,0.00496638907144395,0.035834508894643825,0.0139099004984318,0.014463947434185973,0.04308513849716592,0.006208647758785543,0.02704490801629075,0.03528847935775022,0.028047054830930757,0.012459280136342387,0.0025879914591234432,0.019275649149827895,0.00907167418518057,0.015012423777372122,0.006842345953216042,0.010242485423380843,0.004844660041315458,0.039823903477685274
35,2000.0,12,0.05125247397147987,0.0015662468204843836,0.04304870354314431,0.10661565729539345,0.03255196938897555,0.016753125538044852,0.022237829902672288,0.016336828783076268,0.06747007661150821,0.024440581047949595,0.052000948407413795,0.006770861237640734,0.021292936602244763,0.012276967586268709,0.029413031934334657,0.005061143461963233,0.024621569436832594,0.010155394480497484,0.037387509665539644,0.01023935418007336,0.0029538194120657837,0.05998556442185641,0.016449397044375393,0.013001399898245407,0.03825350820458231,0.024569259329359758,0.023641357330659214,0.026651410613807314,0.011203564416002858,0.009493887515247016,0.004235634743673959,0.041291567741530345,0.014660204036873651,0.012852220292458428,0.020120861062849965,0.009122095862581217,0.015476817768923642,0.06454422040936797
36,2001.0,18,0.06438072164497927,0.004438544945784311,0.03975736118321419,0.12643697625489492,0.03488585277909233,0.018318768159227332,0.023399457190562967,0.01607710573827709,0.07338404196853489,0.021197883316905967,0.051344033256223345,0.017909143809496583,0.011822756519086638,0.011661720607340038,0.03407790810276937,0.00513726496057635,0.024563201779378003,0.009824267278482882,0.04494771341586684,0.015251793272461369,0.0037430959386712498,0.054313287027685675,0.013685074862014594,0.010752230055498158,0.03366874526478323,0.018648378249709222,0.02574727697987398,0.023097813267624202,0.01858075502159095,0.007882970675774363,0.004045760549791606,0.029208141750175307,0.011593930568286356,0.01041146214850825,0.01610707257979257,0.009088717440955718,0.014626012700767901,0.04598275873534044
37,2002.0,15,0.07757303946204734,0.0005822397865302934,0.04591952329513906,0.11622150074105757,0.03388430856665176,0.013806223596106067,0.02182667540093484,0.008854804925700174,0.07644933399265451,0.01931962706035194,0.050271168504175255,0.011789103154342942,0.014485867497289811,0.006379851643224853,0.030706495864088846,0.008935499992207488,0.04994131024444222,0.004822113392466386,0.033614759128483884,0.010937826567770521,0.004966141847256894,0.037374184404489655,0.016919535390282205,0.018287082917001304,0.03296966324157678,0.023432370414340577,0.03194185464958636,0.01915096525988654,0.0124509220023495,0.008567802934443126,0.013303487022586848,0.030089928177048246,0.010977075933113445,0.02566875796956735,0.012315150650622901,0.013140235975856292,0.012828301131015121,0.039295267263309494
38,2003.0,17,0.05929300062803741,0.0018393879721432475,0.04140223501551431,0.12864598280090536,0.04470149895972532,0.015274869864514118,0.022204168234326763,0.015351298387757398,0.06324829222049111,0.01648040350796923,0.056598447967690924,0.012347875516138813,0.004655121501792241,0.013403120741933535,0.029512361879535574,0.0027827540861015704,0.025081416608893226,0.0056622298875161,0.04169513942091205,0.011201376650956916,0.004244665446355053,0.06609761376588841,0.012896624568547387,0.014295495533352668,0.04142927822525203,0.01910021270729686,0.02334355140685883,0.03295846509928893,0.013581410025971399,0.010741707324488706,0.0036454996749447468,0.03234155580460447,0.011851696876566911,0.011132670245262852,0.01471604786866241,0.010930206910944554,0.008632441747888936,0.056679874914968086
39,2004.0,23,0.07740522037398988,0.0009020126010068043,0.04340244343795745,0.1009159460651885,0.033887778544965316,0.016781586684748474,0.022525477845445587,0.012570888011481788,0.07468503377910875,0.018358534202675112,0.05039058617963551,0.008761333061846512,0.01431626650528071,0.009693561058948356,0.02849529824896172,0.006380671341762531,0.026806253492638342,0.008217674733919699,0.0337741781314807,0.011441478331503399,0.005484590984343717,0.05795046255517978,0.016126908842126583,0.015382693862036834,0.03163479122114226,0.024320602704820126,0.031117168420122715,0.023718542953201513,0.011806899818800872,0.00859255832514224,0.010036391514237521,0.03434626389719924,0.013334690532679475,0.02279070209732714,0.01791842537911806,0.008304165815818393,0.012334915463930589,0.05508700298022596
40,2005.0,28,0.06882111941851188,0.0029592943707440647,0.04162835357691515,0.11754924663809323,0.03691034291790287,0.022997428595911112,0.021032897040165994,0.01422314524399093,0.05763823284833761,0.012771506373345853,0.06129649075158978,0.008416960580163951,0.00516123185407955,0.007546181128722992,0.025001410575887027,0.003931299812497321,0.036618011433482235,0.007866029686221392,0.028688211680054032,0.011744947239529716,0.0047749972376192355,0.056919071258520006,0.012087166281386539,0.01717395452492754,0.044231693749239964,0.017562461545512806,0.0203608014891087,0.046506392147163796,0.014701312994779428,0.013780778606845293,0.0036982882607385172,0.032022219681571776,0.01262613706023566,0.01767254289949472,0.015451108069931985,0.009627944890104465,0.009621720736027127,0.05837906680064412
41,2006.0,20,0.09362804575854364,0.0025900325054885,0.05594271135052749,0.09565824831581764,0.03676962669990664,0.018283945302703462,0.0212638410205753,0.014954076137091762,0.0808175576651844,0.01115992003376635,0.06043965178943452,0.00274624117477012,0.0038236623323616298,0.0059217623601686056,0.024413762523149446,0.004308679115863039,0.029644987727541993,0.010948668577873067,0.016783572842934955,0.008269686991949795,0.005215460609305816,0.05537982054912795,0.017089753279569773,0.02434054713112693,0.03467095264924595,0.01138406523037091,0.027410282049720687,0.03097846118085771,0.008221776306907557,0.013883744714091605,0.0035536232564840294,0.026297023856819375,0.011872466585267895,0.03174332421306135,0.014334043745075992,0.009240967662778724,0.018266194521738645,0.057748812232795065
42,2007.0,21,0.07484746994789881,0.0012337447095877,0.0512125986642771,0.11203195906589093,0.036866864568844325,0.01829741525654987,0.021325199971728354,0.01515946636030827,0.08064817499756055,0.014506155135262318,0.05471996385564933,0.009194769213485669,0.0074954136711411915,0.005684783514999666,0.027913352546719578,0.004955952112944966,0.022541964362122257,0.005340747887084938,0.02612505908252768,0.011030354675878123,0.004012483351985409,0.04030923174566478,0.02037763633691491,0.023623118108715552,0.03789840104963014,0.017312346246764317,0.030753780773025336,0.026338432080332427,0.01744134891542139,0.012734449629711767,0.009982727001051187,0.02741173532351316,0.012812545609224532,0.029244307882502794,0.013732696237129768,0.013330431245309762,0.016332787863283158,0.045220130999356366
43,2008.0,23,0.0853070453559401,0.008516032062618546,0.04737843599430112,0.09094301106167955,0.025397502455436614,0.016232650705788717,0.021121182083797527,0.021584406567068542,0.08756296062363637,0.01770448791037137,0.0478284162597164,0.006344491978226895,0.01094960120173004,0.013088811825111412,0.0326118001374443,0.005483410089230174,0.03535370413376235,0.012368141019535497,0.030899427460569527,0.0059249208147410005,0.006323421691980123,0.04138162735562144,0.008650391612957508,0.02599982983296159,0.018199828147274527,0.019310426786202567,0.02411792189163258,0.015419901524355493,0.003394322424977009,0.01044905091868159,0.005619358225691021,0.041987478744147884,0.015032558961113668,0.025709093226108738,0.023143255824252574,0.014779313841072103,0.01878958987648119,0.0590921893737808
44,2009.0,27,0.06788341409549983,0.0041362848328827155,0.04573198716547831,0.09465678814011759,0.03824979507680007,0.02402505077235414,0.02499263702240943,0.014117396932313439,0.056985598702726126,0.01440698779500151,0.06069904862645598,0.0071475556608326385,0.007259735199116595,0.004838258271632591,0.025604066526575413,0.0031480555791565962,0.03037331988322968,0.0097263157161516,0.0235090256131067,0.010267338070757422,0.0020677139063234105,0.0624011054326343,0.016429469714639454,0.020803047251186653,0.03784493930211254,0.01950206738004702,0.02176881363214002,0.03748292640509249,0.011195971280948151,0.01724074924992047,0.004043341795635681,0.037554360675622116,0.013837843152741471,0.022436971624558887,0.011169647362774744,0.01099959645708782,0.011633853263323711,0.0738289224306113
45,2010.0,19,0.08804302310271586,0.002550622657436058,0.05203017402565835,0.10465477473651826,0.028968640030638978,0.01756098222933032,0.020823021107938457,0.017608055246820103,0.08092178666244354,0.015327016288243756,0.052400391362393876,0.005768360821768005,0.004067412409117095,0.012528016636110004,0.035118877612357456,0.0037493419264566104,0.027616432743698353,0.009908539724869644,0.030277500576053582,0.0060324114404646315,0.0052631938378215155,0.05148659837822627,0.012924911706193419,0.016177703959613245,0.02328398602078737,0.02936070654065019,0.023636422526851875,0.01654929039956381,0.007294967256885053,0.012225774954917586,0.00574382264758018,0.041747531263280735,0.016923750879548005,0.018203117796916933,0.01709861616598691,0.008062018085752033,0.012650652869599805,0.06541155336879059
46,2011.0,17,0.08618944462297931,0.007375599434173783,0.04631717622834604,0.10916265240438142,0.029739374726479074,0.01466038415148306,0.01973379798497835,0.021384125815539362,0.08843784887398343,0.011804675387780338,0.04544461868154832,0.012605560236404646,0.0042842017447926525,0.013072121305361924,0.0336009999876854,0.0034863505398045943,0.020524013838194587,0.011629274574479912,0.03488954428737274,0.008705453257029734,0.008703738151945006,0.04695176937227372,0.014750646019875139,0.010560074188856171,0.027074122381996774,0.03009298578585571,0.02312189250732933,0.014476338827580718,0.01230924924726017,0.007102969850096194,0.005515648910868853,0.03620546614880311,0.013373618827172931,0.014935873935304437,0.029081144264011167,0.011201698194669558,0.021799810407960106,0.049695734895340495
47,2012.0,20,0.06421648738093869,0.0022284894548955303,0.04946861274149418,0.10077656296446147,0.03471884254435664,0.011012574063134961,0.024809460237510066,0.01715078938068158,0.07478608298091868,0.012189532472111218,0.04230174233263317,0.011518875483582585,0.00385516945912679,0.02084555385709042,0.03546062784462972,0.0043288798146677385,0.018593482753711872,0.006522262313801171,0.0411593082744227,0.010885950505698015,0.008987660621386829,0.058117869156367,0.015773316044530774,0.018112823727882914,0.023383054345473577,0.01839627777374584,0.029439087496496718,0.010082182818180732,0.009306668592821466,0.00859170315803445,0.0033245880861702604,0.04755068337043474,0.018874420021568604,0.022856797278643308,0.023686199064023278,0.009227608417602935,0.022235295720379963,0.06522447744638783
48,2013.0,14,0.08196679160188512,0.0009102882349856786,0.04562874325717958,0.11005843353388642,0.030227849920081894,0.018797854398035135,0.01921527130092515,0.013367309687836977,0.0789037346081687,0.017143072987737845,0.051211223807430026,0.008063257344256143,0.006794250127956821,0.011375374622887438,0.03675836309679535,0.005730427978541113,0.023571587198700086,0.009842343871105752,0.02657708499243425,0.008933982306934212,0.006124216342449,0.05347382943419166,0.011219976799346736,0.011915148606304974,0.026772120872772066,0.02295248686607973,0.024186983590997017,0.023325153052776798,0.010489566406353684,0.011348502664581279,0.005752949433425408,0.040864286019805976,0.01560961175284229,0.016104507817175557,0.015587555154752089,0.0077618489343077995,0.020146009304280402,0.071288002069792
49,2014.0,12,0.08428138876953416,0.0025606999146364834,0.049080764446412344,0.1002645952997796,0.029782413122269702,0.014273383876286733,0.020765910714078555,0.015179073488796692,0.08112831059076368,0.012058189780105527,0.045813415726671226,0.00860822172083954,0.011743637965776326,0.01609471158362769,0.035324725327737345,0.008022894615056156,0.01565314815629729,0.010798649785432183,0.027678530390765163,0.008471971965696374,0.010722272707760909,0.06088841845104764,0.008693820454343406,0.012488703335598936,0.02918489628810121,0.015535259102154234,0.020121531954390124,0.020752983356782707,0.011491447857998051,0.0097107616962897,0.005834714536290691,0.04699089465420216,0.019589390073754348,0.012680679063266772,0.017982259228895434,0.008780339439974725,0.01857252206689796,0.07239446849168654
50,2015.0,15,0.06829491669301785,0.0021713002733723,0.050102973665837255,0.1094725043597804,0.029945244807416393,0.014674874291707215,0.019301870605990104,0.016081432017441968,0.06976856128145335,0.013263213718568007,0.05027745203240081,0.010473573506702973,0.006708352101117772,0.020146516111995395,0.0317080596725423,0.004517270601203727,0.029167255539938194,0.007510797468238686,0.02768528122759344,0.009758852649038207,0.005777015590462872,0.049959810210893525,0.016199911906353268,0.019634475434193575,0.02723728658593326,0.014697585030267107,0.026098560006288306,0.019325070824161888,0.016844254418096654,0.011643449907850866,0.007257162798628887,0.036317670990602235,0.01538629446917528,0.021432689156489278,0.018010766116342506,0.010166505322788,0.022635950924770935,0.07034523768134353
51,2016.0,10,0.061835970505152105,0.00324859413646782,0.0473513848247371,0.11482637928441697,0.03205507532784781,0.022909213608068208,0.02421767711180569,0.022701512514932812,0.06259423236002432,0.018326462529382682,0.05549321193483501,0.00739741491218161,0.007765444975578489,0.01682459530179303,0.03418701747589863,0.0032733831943642195,0.02153104817625754,0.01676013881760072,0.02207337304248736,0.00967361681810153,0.0048373677057753995,0.05350038723999846,0.01669256040423766,0.014495712735729277,0.03665543619231826,0.022345022140055553,0.019495704439586144,0.023122627648821097,0.01253977783826043,0.011570293138350621,0.00594962065544711,0.040893657124075056,0.01696351828016112,0.010392514325401631,0.015517734237594427,0.009414151483717149,0.01619564613411621,0.06437252142441918
52,2017.0,9,0.06601280604152307,0.004223619070206689,0.04639967504549191,0.0865119333459052,0.022584632801649324,0.011234655241647323,0.017068408493405532,0.01916458192753329,0.09533109995608617,0.02078421595251856,0.03487512376116239,0.010849110329157044,0.019862132462235945,0.01985375163289629,0.034943219338264844,0.005752031524870111,0.012675246380789,0.011921372581374733,0.0326579556051306,0.007751310560236356,0.007879105723278967,0.04738481935241102,0.0119203709433128,0.014330963736818822,0.014777434103915469,0.0355071499072331,0.024006433393271565,0.005204490606622022,0.007335972535310011,0.005592392126139245,0.007205863726523277,0.057176081700110445,0.02148432118429371,0.022317123124051767,0.03275907599433997,0.00790736034779899,0.030358085112948,0.06639607432953476
53,2018.0,4,0.038800276359081044,0.000251762336354475,0.05081070923315978,0.1289605313066544,0.0415517419628957,0.016814756620123453,0.02146694374504965,0.00533062673336775,0.05008395504638345,0.009778502138731524,0.06745869947108085,0.01375466595639795,0.003021148036253775,0.00952237872189795,0.028539425560845797,0.004042946401376375,0.007487392281692249,0.00410687769067205,0.0227241066064564,0.0173184024265566,0.00562760851848495,0.08741065338090175,0.021839838319861152,0.0080584040646387,0.0638202498982377,0.012394721170997925,0.020894849054069454,0.018281704750660724,0.03447784245627347,0.010055393216350326,0.0009080554170455,0.038827080971381926,0.0115334962443596,0.004436515076489525,0.018757701338825178,0.004570173384287825,0.006402236757271775,0.08987762734482974
54,2019.0,7,0.06252773753910838,0.0023128909990317143,0.0690715028896904,0.10854492363592806,0.02713864994152693,0.007942749768410556,0.015005592925474515,0.012166263070146215,0.09182226134125701,0.016516394489607157,0.03956739818988043,0.011850905893195056,0.012147399663931786,0.008713888879354528,0.02549968487020317,0.003497143202058,0.005537060751201243,0.004162525316386658,0.023205465946213453,0.0060812034815485565,0.01059927911642343,0.05213964978421972,0.02741421042859764,0.024374845219152043,0.012663935105558058,0.01979800957832333,0.03641887816817587,0.008888190261633172,0.006127386036050786,0.010302869895501787,0.005421754833971999,0.04264958163596093,0.018543159807518198,0.043604648032321724,0.021078941744002884,0.006082259131195985,0.03219354140131465,0.06838721702592213
55,2020.0,4,0.04790269982540993,0.0012543120607009,0.04573267642175102,0.15343058333920886,0.03528299144932705,0.014665631529368249,0.020618999686315975,0.0116725278574265,0.07272011822584551,0.024120097784388977,0.046568269220708045,0.0266992132789539,0.01768279599602595,0.006407261791229326,0.03241796260520885,0.00364322937227535,0.0087526847543113,0.008600845586092976,0.036536301793417325,0.0159609949579277,0.008603828664486324,0.04269427227868305,0.017458358481500902,0.008927568529827375,0.02483545658031122,0.030998148214548053,0.03676555932034525,0.009930184128417998,0.025444560673494848,0.0040983621006563005,0.0038340567221400003,0.030486045091242475,0.007757994280782675,0.014598958220423676,0.0389011519032472,0.004475344277262976,0.016241135296666976,0.0432788177000675
56,2021.0,2,0.056001919816495396,0.007757180612346651,0.0419430038894983,0.11527625411389245,0.02735115188989725,0.01091428144011165,0.01698227286326915,0.014825595891094,0.0819506083574349,0.01091428144011165,0.0388108357434925,0.00353420763937365,0.00268961304477905,0.02520694125860175,0.031963698015358505,0.0,0.0163714221601675,0.010836366809614001,0.03357497257405,0.00353420763937365,0.00691258601775205,0.0680070060835743,0.0034562930088760002,0.00936845517103815,0.02467400518599775,0.03248416774708285,0.03717462850304175,0.0136818091153884,0.00645756457564575,0.00453463149496355,0.0026116984142814,0.0424759399621023,0.0228944350254313,0.03125,0.0332633140520594,0.0,0.0450751720355041,0.06523947840829755
